number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_k_features,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
65,0.5734703112954301,2026-05-28 17:48:29.405868,2026-05-28 17:48:29.561266,0 days 00:00:00.155398,0.7028617831986291,0.8431244599347923,64,0.049040972232220044,3,7.7378595541386,393,0.0007823684919761021,0.7124287629325029,0.6506823631104144,COMPLETE
66,0.5805872341446299,2026-05-28 17:48:29.561300,2026-05-28 17:48:29.718232,0 days 00:00:00.156932,0.6131732586060441,1.221703933737786,46,0.06526819166724619,4,2.7742456862451106,443,0.0004203025312104274,6.35261147550559,0.6236622039753894,COMPLETE
67,0.5603109780766975,2026-05-28 17:48:29.718266,2026-05-28 17:48:29.916646,0 days 00:00:00.198380,0.6309105408316381,0.36494892519444333,56,0.026621760722942037,4,5.548724062163047,489,0.003499027289772694,15.071200500587576,0.6974120696587421,COMPLETE
68,0.5849662262187431,2026-05-28 17:48:29.916684,2026-05-28 17:48:30.089921,0 days 00:00:00.173237,0.6394941271100031,1.6609929482848462,62,0.02746514264434933,4,4.774033737054198,489,0.003667244272854966,15.410660991287608,0.696997888378693,COMPLETE
69,0.5710211629011434,2026-05-28 17:48:30.089956,2026-05-28 17:48:30.284297,0 days 00:00:00.194341,0.5798229974228247,0.3765090122118347,50,0.03228812152208789,4,5.566456050804767,642,0.009131087972423863,12.049862856979153,0.5854190032764739,COMPLETE
70,0.5942323884816604,2026-05-28 17:48:30.284334,2026-05-28 17:48:30.427483,0 days 00:00:00.143149,0.6162741417830303,1.9688635726657202,29,0.02467621701902941,4,10.401632648107158,520,0.002205443219055041,8.902139935079756,0.6400320900363317,COMPLETE
71,0.5609630543020838,2026-05-28 17:48:30.427518,2026-05-28 17:48:30.607284,0 days 00:00:00.179766,0.6608102797403136,0.158883428032534,56,0.03734190324163813,4,4.096097616941641,266,0.005687669765828451,13.537884340936623,0.6010809524473282,COMPLETE
72,0.5725334882490598,2026-05-28 17:48:30.607320,2026-05-28 17:48:30.756259,0 days 00:00:00.148939,0.6354070292123647,0.58543114372996,54,0.03590401124970021,4,3.9429955107102126,228,0.005016063752962509,13.986511694218283,0.594241979256066,COMPLETE
73,0.5529384339320378,2026-05-28 17:48:30.756293,2026-05-28 17:48:30.917811,0 days 00:00:00.161518,0.5983923583697845,0.17823451352432457,57,0.04256321231245939,4,4.338583056388233,195,0.011370527179365904,11.282731411822791,0.6035258216847887,COMPLETE
74,0.5662815620867845,2026-05-28 17:48:30.917847,2026-05-28 17:48:31.076308,0 days 00:00:00.158461,0.596984335416618,0.17494208494161997,57,0.029915752952315227,4,4.392630269851415,206,0.0299102106546385,16.411593611382997,0.5516486468969104,COMPLETE
75,0.5612501444774833,2026-05-28 17:48:31.076342,2026-05-28 17:48:31.224100,0 days 00:00:00.147758,0.6039847049165242,0.30469162854195314,60,0.043531555651970456,4,5.136482717806873,186,0.012089582257689321,11.320407008748177,0.6031147660994284,COMPLETE
76,0.5621700447214292,2026-05-28 17:48:31.224135,2026-05-28 17:48:31.379904,0 days 00:00:00.155769,0.5667193146109483,0.36893409392008636,55,0.03331151360954058,4,5.017303058430339,179,0.012804041825966032,19.6886556484821,0.7582653862132106,COMPLETE
77,0.560476080084201,2026-05-28 17:48:31.379938,2026-05-28 17:48:31.534913,0 days 00:00:00.154975,0.6089030269372593,0.7346947198850209,58,0.03752024407097829,4,5.245471040034184,241,0.008074798781978367,9.801478584261261,0.6058174742954865,COMPLETE
78,0.5624742957736615,2026-05-28 17:48:31.534949,2026-05-28 17:48:31.692212,0 days 00:00:00.157263,0.8547416620130897,0.5239412724017916,58,0.03754357126780145,4,5.654067012452636,234,0.007837975827530397,7.588757218072325,0.7142065933309868,COMPLETE
79,0.5677001912364549,2026-05-28 17:48:31.692252,2026-05-28 17:48:31.851075,0 days 00:00:00.158823,0.907617966890831,0.71331679169641,53,0.026222223389565216,4,6.218276753112939,265,0.08581851901753812,9.517019012837522,0.6358508482198001,COMPLETE
